gx,gy,rect_ids
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
1,1,1
1,2,1
1,3,1
1,4,1
1,5,1;2
1,6,1;2
1,7,2
1,8,2
1,9,2
1,10,2
1,11,2
1,12,2
1,13,2
1,14,2
1,15,2
1,16,2
1,17,2
1,18,2
1,19,2
1,20,2
1,21,2
1,22,2
1,23,2
1,24,2
2,1,1
2,2,1
2,3,1
2,4,1
2,5,1;2
2,6,1;2
2,7,2
2,8,2
2,9,2
2,10,2
2,11,2
2,12,2
2,13,2
2,14,2
2,15,2
2,16,2
2,17,2
2,18,2;3
2,19,2;3
2,20,2;3
2,21,2;3
2,22,2;3
2,23,2
2,24,2
3,1,1
3,2,1
3,3,1
3,4,1
3,5,1;2
3,6,1;2
3,7,2
3,8,2
3,9,2
3,10,2
3,11,2
3,12,2
3,13,2;4
3,14,2;4
3,15,2;4
3,16,2;4
3,17,2;4
3,18,2;3;4
3,19,2;3;4
3,20,2;3;4
3,21,2;3
3,22,2;3
3,23,2
3,24,2
4,1,1
4,2,1
4,3,1
4,4,1
4,5,1;2
4,6,1;2
4,7,2
4,8,2;5
4,9,2;5
4,10,2
4,11,2
4,12,2
4,13,2;4
4,14,2;4
4,15,2;4
4,16,2;4
4,17,2;4
4,18,2;3;4
4,19,2;3;4
4,20,2;3;4
4,21,2;3
4,22,2;3
4,23,2
4,24,2
5,1,1
5,2,1
5,3,1
5,4,1
5,5,1;2
5,6,1;2
5,7,2
5,8,2;5
5,9,2;5
5,10,2
5,11,2;6
5,12,2;6
5,13,2;4;6
5,14,2;4;6
5,15,2;4;6
5,16,2;4;6
5,17,2;4;6
5,18,2;3;4;6
5,19,2;3;4;6
5,20,2;3;4;6
5,21,2;3;6
5,22,2;3;6
5,23,2;6
5,24,2
6,1,1
6,2,1
6,3,1
6,4,1
6,5,1;2
6,6,1;2
6,7,2
6,8,2;5
6,9,2;5
6,10,2
6,11,2;6
6,12,2;6
6,13,2;4;6
6,14,2;4;6
6,15,2;4;6
6,16,2;4;6;7
6,17,2;4;6;7
6,18,2;3;4;6
6,19,2;3;4;6
6,20,2;3;4;6
6,21,2;3;6
6,22,2;3;6
6,23,2;6
6,24,2
7,1,1
7,2,1;8
7,3,1;8
7,4,1;8
7,5,1;2;8
7,6,1;2;8
7,7,2;8
7,8,2;5;8
7,9,2;5;8
7,10,2;8
7,11,2;6;8
7,12,2;6;8
7,13,2;4;6;8
7,14,2;4;6;8
7,15,2;4;6
7,16,2;4;6;7
7,17,2;4;6;7
7,18,2;3;4;6
7,19,2;3;4;6
7,20,2;3;4;6
7,21,2;3;6
7,22,2;3;6
7,23,2;6
7,24,2
8,1,1
8,2,1;8
8,3,1;8
8,4,1;8
8,5,1;2;8
8,6,1;2;8
8,7,2;8
8,8,2;5;8
8,9,2;5;8
8,10,2;8
8,11,2;6;8
8,12,2;6;8
8,13,2;4;6;8
8,14,2;4;6;8
8,15,2;4;6
8,16,2;4;6;7
8,17,2;4;6;7
8,18,2;3;4;6
8,19,2;3;4;6
8,20,2;3;4;6
8,21,2;3;6
8,22,2;3;6
8,23,2;6
8,24,2
9,1,1
9,2,1;8
9,3,1;8
9,4,1;8
9,5,1;2;8
9,6,1;2;8
9,7,2;8
9,8,2;5;8
9,9,2;5;8
9,10,2;8
9,11,2;8
9,12,2;8
9,13,2;4;8
9,14,2;4;8
9,15,2;4
9,16,2;4;7
9,17,2;4;7
9,18,2;3;4
9,19,2;3;4
9,20,2;3;4
9,21,2;3
9,22,2;3
9,23,2
9,24,2
10,1,1
10,2,1
10,3,1
10,4,1
10,5,1;2
10,6,1;2
10,7,2
10,8,2;5
10,9,2;5
10,10,2
10,11,2
10,12,2
10,13,2;4
10,14,2;4
10,15,2;4
10,16,2;4;7
10,17,2;4;7
10,18,2;3;4
10,19,2;3;4
10,20,2;3;4
10,21,2;3;9
10,22,2;3;9
10,23,2;9
10,24,2;9
10,25,9
10,26,9
10,27,9
11,0,10
11,1,1;10
11,2,1;10
11,3,1;10
11,4,1;10
11,5,1;2;10
11,6,1;2;10
11,7,2;10
11,8,2;5;10
11,9,2;5;10
11,10,2;10
11,11,2;10
11,12,2;10
11,13,2;4;10
11,14,2;4;10
11,15,2;4;10
11,16,2;4;7;10
11,17,2;4;7;10
11,18,2;3;4;10
11,19,2;3;4;10
11,20,2;3;4
11,21,2;3;9
11,22,2;3;9
11,23,2;9
11,24,2;9
11,25,9
11,26,9
11,27,9
12,0,10
12,1,1;10
12,2,1;10
12,3,1;10
12,4,1;10
12,5,1;2;10
12,6,1;2;10
12,7,2;10
12,8,2;5;10
12,9,2;5;10
12,10,2;10
12,11,2;10
12,12,2;10
12,13,2;4;10
12,14,2;4;10
12,15,2;4;10
12,16,2;4;7;10
12,17,2;4;7;10
12,18,2;3;4;10
12,19,2;3;4;10
12,20,2;3;4
12,21,2;3;9
12,22,2;3;9
12,23,2;9
12,24,2;9
12,25,9
12,26,9
12,27,9
13,0,10
13,1,1;10
13,2,1;10
13,3,1;10
13,4,1;10
13,5,1;2;10
13,6,1;2;10
13,7,2;10
13,8,2;5;10
13,9,2;5;10
13,10,2;10
13,11,2;10
13,12,2;10
13,13,2;4;10
13,14,2;4;10
13,15,2;4;10
13,16,2;4;7;10
13,17,2;4;7;10
13,18,2;4;10
13,19,2;4;10
13,20,2;4
13,21,2;9
13,22,2;9
13,23,2;9
13,24,2;9
13,25,9
13,26,9
13,27,9
14,1,1
14,2,1
14,3,1
14,4,1
14,5,1;2
14,6,1;2
14,7,2
14,8,2;5
14,9,2;5
14,10,2
14,11,2
14,12,2
14,13,2;4
14,14,2;4
14,15,2;4
14,16,2;4;7
14,17,2;4;7
14,18,2;4
14,19,2;4
14,20,2;4
14,21,2;9
14,22,2;9
14,23,2;9
14,24,2;9
14,25,9
14,26,9
14,27,9
15,1,1
15,2,1
15,3,1
15,4,1
15,5,1
15,6,1
15,8,5
15,9,5
15,12,11
15,13,4;11
15,14,4;11
15,15,4;11
15,16,4;7;11
15,17,4;7;11
15,18,4;11
15,19,4;11
15,20,4;11
15,21,9;11
15,22,9;11
15,23,9;11
15,24,9;11
15,25,9;11
15,26,9;11
15,27,9
16,1,1
16,2,1
16,3,1
16,4,1
16,5,1
16,6,1
16,7,12
16,8,5;12
16,9,5;12
16,10,12
16,12,11
16,13,4;11
16,14,4;11
16,15,4;11
16,16,4;7;11
16,17,4;7;11
16,18,4;11
16,19,4;11
16,20,4;11
16,21,9;11
16,22,9;11
16,23,9;11
16,24,9;11
16,25,9;11
16,26,9;11
16,27,9
17,1,1
17,2,1
17,3,1
17,4,1
17,5,1
17,6,1
17,7,12
17,8,5;12
17,9,5;12
17,10,12
17,12,11
17,13,4;11
17,14,4;11
17,15,4;11
17,16,4;7;11
17,17,4;7;11
17,18,4;11
17,19,4;11
17,20,4;11
17,21,9;11
17,22,9;11
17,23,9;11
17,24,9;11
17,25,9;11
17,26,9;11
17,27,9
18,1,1
18,2,1
18,3,1;13
18,4,1;13
18,5,1;13
18,6,1;13
18,7,12;13
18,8,12;13
18,9,12;13
18,10,12;13
18,11,13
18,12,11;13
18,13,4;11;13
18,14,4;11;13
18,15,4;11;13
18,16,4;7;11
18,17,4;7;11
18,18,4;11
18,19,4;11
18,20,4;11
18,21,9;11
18,22,9;11
18,23,9;11
18,24,9;11
18,25,9;11
18,26,9;11
18,27,9
19,1,1
19,2,1
19,3,1;13
19,4,1;13
19,5,1;13
19,6,1;13
19,7,12;13
19,8,12;13
19,9,12;13
19,10,12;13
19,11,13
19,12,11;13
19,13,4;11;13
19,14,4;11;13
19,15,4;11;13
19,16,4;7;11
19,17,4;7;11
19,18,4;11
19,19,4;11
19,20,4;11
19,21,9;11
19,22,9;11
19,23,9;11
19,24,9;11
19,25,9;11
19,26,9;11
19,27,9
20,1,1
20,2,1
20,3,1;13
20,4,1;13
20,5,1;13
20,6,1;13
20,7,12;13
20,8,12;13
20,9,12;13
20,10,12;13
20,11,13
20,12,13
20,13,4;13
20,14,4;13
20,15,4;13
20,16,4;7
20,17,4;7
20,18,4
20,19,4
20,20,4
20,21,9
20,22,9
20,23,9
20,24,9
20,25,9
20,26,9
20,27,9
21,1,1
21,2,1
21,3,1
21,4,1;14
21,5,1;14
21,6,1;14
21,7,12;14
21,8,12;14
21,9,12;14
21,10,12;14
21,11,14
21,12,14
21,13,4;14
21,14,4;14
21,15,4;14
21,16,4;7;14
21,17,4;7;14
21,18,4;14
21,19,4;14
21,20,4;14
21,21,9;14
21,22,9;14
21,23,9;14
21,24,9;14
21,25,9;14
21,26,9
21,27,9
22,1,1
22,2,1
22,3,1
22,4,1;14
22,5,1;14
22,6,1;14
22,7,12;14
22,8,12;14
22,9,12;14
22,10,12;14
22,11,14
22,12,14
22,13,4;14
22,14,4;14
22,15,4;14
22,16,4;7;14
22,17,4;7;14
22,18,4;14
22,19,4;14
22,20,4;14
22,21,9;14
22,22,9;14
22,23,9;14
22,24,9;14
22,25,9;14
22,26,9
22,27,9
23,1,1
23,2,1
23,3,1
23,4,1
23,5,1
23,6,1
23,7,12
23,8,12
23,9,12
23,10,12
23,13,4
23,14,4
23,15,4
23,16,4;7
23,17,4;7
23,18,4
23,19,4
23,20,4
23,21,9
23,22,9
23,23,9
23,24,9
23,25,9
23,26,9
23,27,9
24,7,12
24,8,12
24,9,12
24,10,12
24,13,4
24,14,4
24,15,4
24,16,4;7
24,17,4;7
24,18,4
24,19,4
24,20,4
24,21,9
24,22,9
24,23,9
24,24,9
24,25,9
24,26,9
24,27,9
25,7,12
25,8,12
25,9,12
25,10,12
25,13,4
25,14,4
25,15,4
25,16,4;7
25,17,4;7
25,18,4
25,19,4
25,20,4
26,13,4
26,14,4
26,15,4
26,16,4;7
26,17,4;7
26,18,4
26,19,4
26,20,4
27,16,7
27,17,7
